2023-10-10,10:05:28,255,"1,00","13,00","-66,59"
2023-10-10,10:05:28,255,"1,00","157,00","-67,94"
2023-10-10,10:05:28,255,"1,00","157,00","-70,12"
2023-10-10,10:05:28,255,"1,00","162,00","-74,80"
2023-10-10,10:05:28,255,"1,00","158,00","-74,31"
2023-10-10,10:05:28,255,"10,00","57,00","-55,36"
2023-10-10,10:05:28,255,"29,00","48,00","-48,10"
2023-10-10,10:05:28,255,"50,00","63,00","-47,51"
2023-10-10,10:05:28,255,"63,00","76,00","-53,31"
2023-10-10,10:05:28,255,"74,00","86,00","-54,52"
2023-10-10,10:05:28,255,"83,00","91,00","-56,05"
2023-10-10,10:05:28,255,"93,00","101,00","-56,51"
2023-10-10,10:05:28,255,"98,00","106,00","-57,86"
2023-10-10,10:05:29,255,"106,00","112,00","-59,18"
2023-10-10,10:05:29,255,"110,00","116,00","-61,55"
2023-10-10,10:05:29,255,"114,00","119,00","-63,59"
2023-10-10,10:05:29,255,"117,00","124,00","-64,41"
2023-10-10,10:05:29,255,"121,00","122,00","-62,76"
2023-10-10,10:05:29,255,"125,00","129,00","-68,68"
2023-10-10,10:05:29,255,"126,00","130,00","-64,48"
2023-10-10,10:05:29,255,"129,00","131,00","-74,56"
2023-10-10,10:05:29,255,"7,00","26,00","-78,50"
2023-10-10,10:05:30,255,"0,00","0,00","-81,92"
2023-10-10,10:05:30,255,"19,00","29,00","-82,10"
2023-10-10,10:05:30,255,"0,00","0,00","-79,38"
2023-10-10,10:05:30,255,"2,00","16,00","-82,28"
2023-10-10,10:05:30,255,"1,00","22,00","-82,99"
2023-10-10,10:05:30,255,"0,00","19,00","-86,85"
2023-10-10,10:05:30,255,"1,00","22,00","-85,72"
2023-10-10,10:05:30,255,"0,00","16,00","-83,71"
2023-10-10,10:05:30,255,"1,00","21,00","-88,03"
2023-10-10,10:05:31,255,"8,00","26,00","-42,60"
2023-10-10,10:05:31,255,"22,00","38,00","-42,60"
2023-10-10,10:05:31,255,"31,00","43,00","-41,83"
2023-10-10,10:05:31,255,"36,00","50,00","-41,63"
2023-10-10,10:05:31,255,"40,00","53,00","-42,37"
2023-10-10,10:05:31,255,"43,00","54,00","-41,21"
2023-10-10,10:05:31,255,"43,00","54,00","-42,28"
2023-10-10,10:05:31,255,"44,00","57,00","-42,70"
2023-10-10,10:05:32,255,"15,00","91,00","-66,47"
2023-10-10,10:05:32,255,"0,00","106,00","-85,20"
2023-10-10,10:05:32,255,"0,00","111,00","-84,81"
2023-10-10,10:05:32,255,"0,00","114,00","-84,52"
2023-10-10,10:05:32,255,"0,00","107,00","-84,01"
2023-10-10,10:05:32,255,"0,00","102,00","-82,47"
2023-10-10,10:05:32,255,"0,00","98,00","-75,99"
2023-10-10,10:05:32,255,"0,00","119,00","-54,43"
2023-10-10,10:05:32,255,"0,00","146,00","-85,66"
2023-10-10,10:05:33,255,"3,00","48,00","-86,89"
2023-10-10,10:05:33,255,"3,00","48,00","-81,18"
2023-10-10,10:05:33,255,"2,00","39,00","-85,28"
2023-10-10,10:05:33,255,"0,00","32,00","-81,48"
2023-10-10,10:05:33,255,"2,00","27,00","-81,91"
2023-10-10,10:05:33,255,"1,00","21,00","-84,16"
2023-10-10,10:05:33,255,"0,00","20,00","-78,14"
2023-10-10,10:05:33,255,"0,00","19,00","-84,21"
2023-10-10,10:05:33,255,"0,00","20,00","-84,24"
2023-10-10,10:05:34,255,"1,00","21,00","-88,01"
2023-10-10,10:05:34,255,"0,00","19,00","-84,55"
2023-10-10,10:05:34,255,"0,00","19,00","-86,53"
2023-10-10,10:05:34,255,"0,00","20,00","-84,02"
2023-10-10,10:05:34,255,"0,00","17,00","-84,02"
2023-10-10,10:05:34,255,"1,00","15,00","-87,85"
2023-10-10,10:05:34,255,"0,00","17,00","-85,48"
2023-10-10,10:05:34,255,"0,00","15,00","-85,66"
2023-10-10,10:05:34,255,"0,00","16,00","-87,56"
2023-10-10,10:05:35,255,"1,00","16,00","-86,34"
2023-10-10,10:05:35,255,"15,00","27,00","-53,48"
2023-10-10,10:05:35,255,"25,00","36,00","-48,91"
2023-10-10,10:05:35,255,"24,00","32,00","-54,77"
2023-10-10,10:05:35,255,"29,00","41,00","-50,20"
2023-10-10,10:05:35,255,"35,00","45,00","-50,21"
2023-10-10,10:05:35,255,"39,00","49,00","-52,26"
2023-10-10,10:05:35,255,"39,00","50,00","-52,09"
2023-10-10,10:05:35,255,"40,00","48,00","-52,58"
2023-10-10,10:05:36,255,"43,00","49,00","-53,13"
2023-10-10,10:05:36,255,"44,00","51,00","-53,62"
2023-10-10,10:05:36,255,"43,00","51,00","-57,35"
2023-10-10,10:05:36,255,"43,00","50,00","-54,36"
2023-10-10,10:05:36,255,"44,00","51,00","-54,13"
2023-10-10,10:05:36,255,"44,00","53,00","-53,71"
2023-10-10,10:05:36,255,"44,00","53,00","-53,53"
2023-10-10,10:05:36,255,"44,00","49,00","-54,80"
2023-10-10,10:05:36,255,"44,00","53,00","-53,44"
2023-10-10,10:05:37,255,"44,00","51,00","-54,95"
2023-10-10,10:05:37,255,"44,00","51,00","-53,52"
2023-10-10,10:05:37,255,"44,00","50,00","-53,63"
2023-10-10,10:05:37,255,"43,00","51,00","-54,20"
2023-10-10,10:05:37,255,"44,00","51,00","-52,98"
2023-10-10,10:05:37,255,"44,00","50,00","-54,40"
2023-10-10,10:05:37,255,"43,00","50,00","-53,22"
2023-10-10,10:05:37,finish
