2023-10-10,10:33:31,255,"0,00","3,00","-80,25"
2023-10-10,10:33:31,255,"11,00","21,00","-79,06"
2023-10-10,10:33:31,255,"21,00","32,00","-73,11"
2023-10-10,10:33:31,255,"30,00","40,00","-69,75"
2023-10-10,10:33:31,255,"38,00","45,00","-69,64"
2023-10-10,10:33:31,255,"44,00","50,00","-66,48"
2023-10-10,10:33:31,255,"49,00","58,00","-67,20"
2023-10-10,10:33:31,255,"54,00","62,00","-65,77"
2023-10-10,10:33:31,255,"58,00","65,00","-64,63"
2023-10-10,10:33:31,255,"62,00","65,00","-65,73"
2023-10-10,10:33:31,255,"64,00","67,00","-63,86"
2023-10-10,10:33:31,255,"68,00","72,00","-65,78"
2023-10-10,10:33:31,255,"69,00","76,00","-64,95"
2023-10-10,10:33:31,255,"72,00","76,00","-64,73"
2023-10-10,10:33:31,255,"74,00","76,00","-65,95"
2023-10-10,10:33:32,255,"74,00","76,00","-64,59"
2023-10-10,10:33:32,255,"77,00","78,00","-66,45"
2023-10-10,10:33:32,255,"78,00","78,00","-65,08"
2023-10-10,10:33:32,255,"78,00","79,00","-65,30"
2023-10-10,10:33:32,255,"79,00","79,00","-66,04"
2023-10-10,10:33:32,255,"81,00","81,00","-64,45"
2023-10-10,10:33:32,255,"81,00","81,00","-66,03"
2023-10-10,10:33:32,255,"81,00","82,00","-64,09"
2023-10-10,10:33:32,255,"81,00","81,00","-64,92"
2023-10-10,10:33:33,255,"81,00","81,00","-65,84"
2023-10-10,10:33:33,255,"79,00","81,00","-86,22"
2023-10-10,10:33:33,255,"81,00","81,00","-66,70"
2023-10-10,10:33:33,255,"81,00","81,00","-63,94"
2023-10-10,10:33:33,255,"81,00","82,00","-65,63"
2023-10-10,10:33:33,255,"81,00","82,00","-66,09"
2023-10-10,10:33:33,255,"81,00","82,00","-64,84"
2023-10-10,10:33:33,255,"82,00","81,00","-66,79"
2023-10-10,10:33:33,255,"81,00","82,00","-65,11"
2023-10-10,10:33:34,255,"81,00","83,00","-66,55"
2023-10-10,10:33:34,255,"81,00","81,00","-66,41"
2023-10-10,10:33:34,255,"81,00","83,00","-65,41"
2023-10-10,10:33:34,255,"81,00","83,00","-66,94"
2023-10-10,10:33:34,255,"81,00","82,00","-65,45"
2023-10-10,10:33:34,255,"81,00","81,00","-66,94"
2023-10-10,10:33:34,255,"82,00","82,00","-66,51"
2023-10-10,10:33:34,255,"81,00","83,00","-65,86"
2023-10-10,10:33:34,255,"81,00","81,00","-67,54"
2023-10-10,10:33:35,255,"81,00","79,00","-65,78"
2023-10-10,10:33:35,255,"81,00","82,00","-67,71"
2023-10-10,10:33:35,255,"81,00","81,00","-66,69"
2023-10-10,10:33:35,255,"81,00","78,00","-66,37"
2023-10-10,10:33:35,255,"81,00","78,00","-67,61"
2023-10-10,10:33:35,255,"79,00","79,00","-66,59"
2023-10-10,10:33:35,255,"79,00","79,00","-67,88"
2023-10-10,10:33:35,255,"79,00","81,00","-67,11"
2023-10-10,10:33:35,255,"79,00","79,00","-67,13"
2023-10-10,10:33:36,255,"78,00","77,00","-68,03"
2023-10-10,10:33:36,255,"78,00","76,00","-66,54"
2023-10-10,10:33:36,255,"78,00","77,00","-68,25"
2023-10-10,10:33:36,255,"78,00","77,00","-67,23"
2023-10-10,10:33:36,255,"77,00","76,00","-67,18"
2023-10-10,10:33:36,255,"77,00","76,00","-67,84"
2023-10-10,10:33:36,255,"77,00","78,00","-66,86"
2023-10-10,10:33:36,255,"78,00","77,00","-68,53"
2023-10-10,10:33:36,255,"77,00","76,00","-66,88"
2023-10-10,10:33:37,255,"76,00","77,00","-67,45"
2023-10-10,10:33:37,255,"77,00","76,00","-67,59"
2023-10-10,10:33:37,255,"76,00","74,00","-66,05"
2023-10-10,10:33:37,255,"76,00","76,00","-67,41"
2023-10-10,10:33:37,255,"76,00","74,00","-66,04"
2023-10-10,10:33:37,255,"76,00","74,00","-66,50"
2023-10-10,10:33:37,255,"74,00","76,00","-66,19"
2023-10-10,10:33:37,255,"76,00","74,00","-64,82"
2023-10-10,10:33:37,255,"76,00","74,00","-66,21"
2023-10-10,10:33:38,255,"76,00","74,00","-64,58"
2023-10-10,10:33:38,255,"74,00","74,00","-65,53"
